"address","totalTxs","totalVolume"
"0x9b09a33c3db3415749ca98cf71d3009e4c1816d8","2","1504.65798"
"0x9b0bdd4d08d9ba631fcf11c8d8d5397deee6fa4a","2","3913.82878"
"0x9b0c19000a8631c1f555bb365bde308384e4f2ff","2","29209.78881"
"0x9b0cbd14655712df5486e97d5446ea9df4ea2b4a","3","1785.37489"
"0x9b0d2c1f63b35b03b60f1554be90531cf94d7278","6","1804.18622"
"0x9b0e1d01d7ee61c9498096c607d1eedd723d6757","3","1248.84501"
"0x9b0e7954e36f9262dde23f46624d746be965c234","2","1599.82213"
"0x9b1054d24dc31a54739b6d8950af5a7dbaa56815","4","144476.96631"
"0x9b11b6d5eaf7dcc3dc2d65067e585ac814a0e29c","11","98566.03157"
"0x9b123e0ee764be49da6c8339aa44a1a45ec8f9b1","3","9299.96606"
"0x9b12ac1522b1574b9cdba0f0168b8a8e5ea8785a","3","1462.3566"
"0x9b12c7e35dfc152f6e3f161cb9e7234f25533d7f","2","3772.55218"
"0x9b1565eea82e0a954fcd2392ab769ad329be6bbb","4","6714.50102"
"0x9b17d04d46795d2d878c74774c9a29c0c43d25b1","2","26809.87308"
"0x9b19af2ddce2f38b1b3b8b775f57e196c93ce661","2","2372.38891"
"0x9b1ac8e6d08053c55713d9aa8fde1c53e9a929e2","2","1110.43853"
"0x9b1aec32d465fdaf78199860aef660ed6ca5a2b6","16","2408.00836"
"0x9b1ca96d28f61f7af0df7f7980f0961b2f0f545f","27","4255.98792"
"0x9b221a91913e0d8a21accf46cf155fc8ccc52297","4","22786.50163"
"0x9b22a6dbe39f4cadaca6306061c61e503b8415eb","3","1004.26793"
"0x9b25473c52f8d5f4b990450be67d150ad6c76a9e","2","1715.86392"
"0x9b290005f8fd49a9336ce8352250580048959043","3","1516.35861"
"0x9b2b78003e469a342977e0a078f6aef88077acd9","19","8571.11403"
"0x9b2c872f4e5db1d44d468c8d1f81b89d1b743480","3","1076.8818"
"0x9b2f67340e7dab6c0a3329bf84abbc731eb6df2e","4","4864.68043"
"0x9b31f208d609f21be6372f47e0363e694194b123","2","1461.30359"
"0x9b35e03c15a161eb5cc3ba8229fcf289b88d5abd","3","2523.59925"
"0x9b3611abceb1550b7ff2ebd46cf6ae4319130014","4","138291.29141"
"0x9b3644eed5e442678b2d505e0acfbb80a4f9e9ad","2","2585.07757"
"0x9b37fdda0e4e1ecd26c4603b0803213f5acfa75d","2","3185.8391"
"0x9b38f3cffffd1b7eac88a6310cd20f309a9c1eba","3","5251.58244"
"0x9b394b315ada446a1fae283b7c84cc139b30bd16","2","1028.19042"
"0x9b39a8f3612e1b5ed87dd0b9cd632db66d29b70e","2","1290.26983"
"0x9b3e54ca6234de869b9bc385df6f8cb104d28080","27","7345.15499"
"0x9b3eeced67a8a8ac442a6ef292d0a3fb9deabe13","2","1044.38585"
"0x9b3f45c47a51f527a6fa8cdebfef889d858393a5","4","2803.5525"
"0x9b416427514f489a4997e31ad8c20d466e9b4292","3","12495.36572"
"0x9b440000af2320cac1d25a138fc5583a308f2fe4","3","1305.39446"
"0x9b466672fb90b8aae7619364f05c7b66e4f5f9bd","2","4072.00352"
"0x9b466d81d216a2648b8e7e1e0b70d05d40bf826a","4","1664.80228"
"0x9b47cb0e6d8e17f0f60793b542d32a8b065cbb04","2","1465.64343"
"0x9b493d6def429c8c29e8c91fb7494f28e5c6bd24","3","1547.20517"
"0x9b4a3b32dff61f6bbfb9fd9f28776376c7a49feb","9","3765.46104"
"0x9b4c436f40e7fbae7bad8b7547a2e8652c71b6c5","5","10051.12779"
"0x9b4f07dc26c7a340f44ecfe13bc3b7f66932561c","2","4070.84156"
"0x9b50db886b07a2882c801d1710e8ad2f4e901a65","6","4684.44678"
"0x9b51d8a0809f06034d36309a0493b01bdaa86c5a","13","2418.27291"
"0x9b5cb41959ff6eabe84fe089fbfbd66e8b121aa2","2","1426.08168"
"0x9b5e928f9e17aad03c4a051e59d86ae6e19d21d7","2","18706.62934"
"0x9b602b356fcc84e03394b2c8b6383e7ec08477eb","2","1905.54528"
"0x9b602f5b8e0a87bb91f410bc88012b2a4b54ce36","6","14276.42288"
"0x9b60efb3b12c834afd50667d763116bae14116a8","2","1355.22788"
"0x9b6425f32361ee115c7a2170349a8f5a3a51b0f0","4","276506.72333"
"0x9b6761ab2d5efda3c7eafc9b69ed30dd2df2f0b3","21","45633.13114"
"0x9b67bc898a9892838253373fd43c81aaae836b7f","8","19222.03209"
"0x9b6a1051286a1cb79cc951b3d6a045c342d0a2a9","4","65301.19017"
"0x9b6a22f5286c75f39850ceeb21d082bb1a5b7d6c","3","8210.19515"
"0x9b6b16f0de173e26f6fdf2904ef2484961b3f7e4","3","39060.06618"
"0x9b6db772dc8220881f1e23b1d0b4e5fc710825ef","2","5804.01277"
"0x9b758a472c627504119e2dd6a7ed650647270e37","2","12861.68685"
"0x9b784115b32113907ca5222e660ed15f17837afa","2","5042.56764"
"0x9b79dfdf8a5844c69feb2a8bb54200d6c38679f9","3","13310.10432"
"0x9b7d7c4ce98036c4d6f3d638a00e220e083116c7","12","243602.86482"
"0x9b815dd3e2d30cfef33266fa4c6a7b37bd99edfe","25","332558.56177"
"0x9b818ad72e4b3cd03bcbe4848a44b274618c4cbe","5","2375.55003"
"0x9b85ba0fc6d69e3965cefc60e6eded1034856233","8","9001.83474"
"0x9b891f6d2bb1a7358bd5d0d4d415f3bf9dd4cc1a","9","8255.75489"
"0x9b8afb5f6cbd0cb9f61a2d3765acbd5a8f1b911a","4","19930.96213"
"0x9b8d772245c5781e9a1ac26b6bbebd34c3cc8801","5","35706.34752"
"0x9b929349123d366f95754f66d7333d9039b9a2ed","8","2234.81958"
"0x9b94add40a6bb66d7a5531a36b043d0b030ecfb0","4","14804.14769"
"0x9b95200f2b461362040c3972e5c45622b60c1f66","2","25120.13619"
"0x9b959697b7eca47e22914ab3a8b39d8e4217d9d4","4","2118.65816"
"0x9b9667700daa8712f2da2f1b6e890a8bf2790c41","5","158494.95484"
"0x9b97b2478a461376d1861c13161e2d34ff643bde","4","6167.10632"
"0x9b98a74aaa8ef218bd3f69c46d9eba831e444804","2","2202.70173"
"0x9b9b93d51e1c420e58dab35afee9b60e1dcebd25","5","1355.99799"
"0x9b9ca480a2a57c47453892f1769470951d0cec39","2","98398.31994"
"0x9b9e8bc43c15559653868587a193bd014dff5c65","3","1070.33487"
"0x9b9f6abe2327f87df32744d0ef53be77658233eb","2","7855.70973"
"0x9b9fc834bd5a464f35ff88bd07085e78a7a620fa","2","1382.43715"
"0x9ba2a450327716d3e04308f6e97cfe1512b3c312","2","1734.50169"
"0x9ba31e821cde5ae24ad9dbeaa773af2e7cc4c6e9","6","3925.82609"
"0x9ba449eda45ee3deac38855bf371f2c313cab09a","4","150416.46762"
"0x9ba6004ce6cdec584cd8d2b4ed53dada86fa2375","22","9539.87923"
"0x9ba84abceb00fcfb88a2f1f4567a079ee9ee94e8","6","4428.83727"
"0x9baaa851b97afdb499d020cbf8cd93d057e85b89","3","15326.72484"
"0x9bab6ffbdfb85f9dc5e032f6e9bc33f5d7ec777b","7","5817.16546"
"0x9babc15fa74bbc9c2ac5a93ac326ae9c272844ae","7","1216.5799"
"0x9bac5f84ee9f8e4316ecfaa482cea8d0ba83cf90","4","4342.38693"
"0x9badaf82d9744e2764aa482b90021a696a070e0c","6","4634.07184"
"0x9bb64e40dcbe4645f99f0a9e2507b5a53795fa70","2","2110.20602"
"0x9bb66dd4f838b67ce71b8af403d3efde102f27c4","11","2533.14978"
"0x9bb87307535ade1acdc7830d21f4375cff4990b4","6","2732.32366"
"0x9bb9b1fc128ca59a722f8d4fdf8faca7d779adbe","5","3186.2031"
"0x9bbc502058450392fb6a40f6a82bcfe450a389cf","11","55181.65176"
"0x9bbd40fa531e78769ef825e946b4bc56bbb968e1","3","1199.39219"
"0x9bbda8387d14a4dac7565def56c43f3b081b8b13","3","16710.46482"
"0x9bc120d3f6d8e2d9b313f1ea20cf7f375a0748ac","2","1174.54295"
"0x9bc655bfa588f5fa40a47938f109221370339246","3","11507.24625"
"0x9bc7de97e76181bedf2e9cba41cfc2c4de27a870","14","1098.90396"
"0x9bcbf958364aad003552de214ab562b8aacbee68","7","1038.29528"
"0x9bccf46bfe155f694a44b536b8f3b76b8469d9ef","24","14682.27223"
"0x9bd0807b0deed86ed06f322851e10ec4b29e31b9","4","3723.70951"
"0x9bd1889511b05449b989884da02ceedbbf343d1c","8","3314.88213"
"0x9bd215c2530df574657510b2f991d5c326df7c50","13","1708.86966"
"0x9bd2893707a7b735f117c6f87f51687f4bbab406","5","16353.79251"
"0x9bda4e090b3ba6d1c049bf5a50a0eb01284f1504","5","1992.24226"
"0x9bdbf64d9b6101e1a209506deb38c6659529169a","2","257365.60722"
"0x9bdbf972cda236d804156dffd5305c9947a8f836","3","5697.70784"
"0x9bdc2d72880e48791fc1f241e1f290ee61cfd9e2","2","4255.45048"
"0x9bde7a920b2037ad750cab37ba02c1e0ff2de43f","2","1296.88466"
"0x9be06783d8df6f483071805311e3dd55032eb88e","8","17654.76242"
"0x9be06a9f5299752c5c56e280b2c1985267fe098a","3","2306.93373"
"0x9be353a221c4f3762092f44896054bd071b1481d","19","303272.87113"
"0x9be5ac4a7b360c83ad038a0e04b684cb8b82621a","2","14155.33304"
"0x9be781ebdc46ca2b59b09875f34ab38795da4153","8","9972.92109"
"0x9be82cd40bffdce2336ba286abc7afca42dbabc7","4","13751.99673"
"0x9be8e4e9d4a68bbdaa8decae9f728ed50599be7c","2","9405.75425"
"0x9bea6364d6465dbf7a8efd5ca5699881b2d5f525","18","4791.38275"
"0x9bed1adbf31d4c6517a78b157b0648bd7c696a36","3","4706.58021"
"0x9bee292e90346b394b2349dbcd2cff6dcd1e9d42","2","9986.80095"
"0x9bee3465119d4091421eefeedc66742dede98c1c","3","8170.84648"
"0x9bf20ae10b30a0a05d9cf90985f750e7bad8f7e4","6","1012.69019"
"0x9bf2f5c06cb883831d043eef15b97b515cfa797c","2","1746.9595"
"0x9bf4ae6258d9b5d80ef53d87e9ca38c9386e39f1","4","1005.37485"
"0x9bf89364b34a60a7935ebdb29b8ad88dd95c8680","2","1427.38597"
"0x9bf8e43b74c050aac13dd6a6a17410498b0d5582","2","1312.36406"
"0x9bf912ead53e84f0c72b1d73aa6fb4503189acbf","2","1776.79598"
"0x9bfb02c4f690ba2f06b8a80f04b04e4d4d1fa2b1","7","27642.966"
"0x9bfbe9e3404d2cc2b3c4dac547b0b506f24cecee","4","1939.38656"
"0x9bfda54a453f503d487f2f32554de73f03e24853","2","7810.81162"
"0x9bff070ea85902de09e1fda1798e9b805df2975d","12","21021.39394"
"0x9c000e3c12d3b03720c24616bdbc5cc4781ca114","4","6886.5703"
"0x9c026d73378a81724d00910b568859cb2ce1d76e","3","10017.53268"
"0x9c07990bc8e0ae119edb60ae751c5b1a21ab2716","4","78824.60777"
"0x9c0d2b59e4c6747809419f712b060906c20877d6","2","11082.5884"
"0x9c0fcbb09d0c7c59a3ef762234356ff3ebfd3102","2","40687.01865"
"0x9c0fe0604d0abe4d8f58649e618e24b5d901a622","4","13306.59488"
"0x9c1363e8a8dac64147c3e5e6533dacf269471247","3","21705.75285"
"0x9c13904da535bbd65971ed9ffc85b82c41403dad","3","32305.73622"
"0x9c15124e63747e2ea78284642ca787fe76987719","2","1326.18674"
"0x9c1a63770f646450d6f556c7bd3540c61b6a233e","16","51910.65331"
"0x9c1cdce0096d37506bc32c6cbab5dc2590932110","3","1312.93094"
"0x9c1f5a882839387432df43d290902f4dfcc75dbc","4","73954.96753"
"0x9c2006298a2a5be1efff06b81f4c564a7f2358a2","7","34701.86515"
"0x9c21ca464a2ee450d05d605d74ad415c6baaa054","3","4864.87889"
"0x9c25642c282e7440165bba8e8a330da33937c2aa","2","8008.51481"
"0x9c258268d067ed41c7e6e6042671ce416713fbde","6","438321.29771"
"0x9c2731b4a9adae8b65402e7036318a607496db45","11","168656.58995"
"0x9c27d64bd4e58560ccc2995e971914f6695b7f44","6","3047.00674"
"0x9c288e7f4dbd99e5753c4fb4c24cad3d73828ecb","4","1330.96474"
"0x9c2a4ed91537fdc014a70da6db94eed5b0d927c2","2","4873.21382"
"0x9c2a6edab85f506fd391ad0626c735de944c298b","2","1003.84453"
"0x9c2d251f1b5a3ce2201c3da84ee470801bee9eba","2","1802.24217"
"0x9c2fd95e1b8bd9be5612700b0b29c893fea417e1","6","6598.17901"
"0x9c321b5169d79442329c5a84b38d5d8e6620664c","2","1091.02286"
"0x9c32443ec5b3c3604e2d29ad1d41f8d3a859f278","5","2151.13129"
"0x9c33357c831628b5de9e745bca84d29a76e415c7","7","1277.33652"
"0x9c399f76efd9a8db5471f52a6364015972050599","2","2052.3553"
"0x9c39e0731f467f4875d4938ca4a79502d137d7ad","6","93156.4769"
"0x9c3b9fbdac90dfc1a9b9180f73b587e715a38260","3","3035.98894"
"0x9c48c15556719b287ef1286f6375fef24ae4d666","4","17041.243"
"0x9c4a871a8cd573f64500a3ccd6fc137a7e2bc572","3","39297.71059"
"0x9c4c62c12ebd76ff81b709b75140604b2cff131e","8","7867.11109"
"0x9c4d592042f959254485d443bbc337d29572264f","19","27601.89741"
"0x9c529af39499eec506ac31fdfa13bb299c2c2a55","5","1965.49449"
"0x9c56183cb17d425972fbb7a14560eed1d3fd1ede","2","1064.64833"
"0x9c57027b1eca93093a6f446422c59c85a5a3fa52","9","38116.51932"
"0x9c582560742a99ac2a81e085cce006101d1575fe","2","163792.52838"
"0x9c5b2fa21954400df20ab40d3679d47a7af82a2f","4","8137.482"
"0x9c5d1670b2d105348b7694678df16c68d529710c","2","5291.07044"
"0x9c5dde694ef0b1c17a7ef6ae2e58b7ed8b1bd56f","2","1033.74056"
"0x9c631c1cc8db5faaf69f709aa4021440aea7bc0b","2","3990.39873"
"0x9c677d4044c0fa3935a3830c9c29ebe98013a2b6","7","53643.77726"
"0x9c67c8f4abca0666431c3712115f6d41989722a5","9","13728.74493"
"0x9c696dcb1ffd0f8fc42e1226c42f7838742f17b4","19","1274.83425"
"0x9c6b8cf9b9f283f59157062d0845f309d069da88","3","2895.54453"
"0x9c701faf1287b5ee2d7cd0b19f9c13b665fa1eba","2","1147.83916"
"0x9c740fcc52a90c074fff1f504ae01f0cba6eab10","14","4427.00586"
"0x9c75099c120fa48fde058e2b682afe0755369e07","10","24969.36519"
"0x9c786b0af421a06f282807b915470cd15516275a","3","13699.47023"
"0x9c7b16e49c2f579453c45ca0bf7771a43dc61449","2","1164.96102"
"0x9c7d1f6faf107e12cac64df138ac4bee65fa33b4","16","7925.13546"
"0x9c7dd62f6e24ea5fee1d84a7981c6d4d3562ccf2","2","3054.77251"
"0x9c7e1c2d24a39eec681889e4d206e1137af39741","3","5639.89015"
"0x9c856e12a12689f18109aa2b6728ffb41a65d664","2","2285.07332"
"0x9c85c376a50721c75e4e015ac22efe066dbb73ec","21","6432.52246"
"0x9c863355a03fa316ce7b7954eb2e2d10c8fdaac2","2","78370.38404"
"0x9c898b67ed5e6a8db50b8cd94f2cebb4a7910a15","2","2044.13851"
"0x9c89fbf4e357d90def579ba8c3325949d9f3844b","10","5949.18529"
"0x9c8cb6406c3943c4f29998ee24e1e0da9c1cf32e","5","2656.24618"
"0x9c8d8c4587ceab60f8956abaffb3bdcfec2c76a8","6","11719.80697"
"0x9c8f6367ff8287b6748399b7b00b6f6a5e99661f","14","1409.8769"
"0x9c920237fb2ec27b635db7a92ca6f3315628f304","3","1146.99937"
"0x9c955e1ae2ae7caceb88a76b64b559a4961bfffc","4","1376.16899"
"0x9c9800ea23ea152b57dc9f2d2e0d85b2fc027c44","3","1494.98928"
"0x9ca3503c547aa1521f16b3745eefdaff17d39ceb","2","2965.80092"
"0x9ca6efd13e020f6523d9a1bda03a000f198b32ba","2","23000.88785"
"0x9ca8736387cc27fe25de53f50b17c3d8b39a52f5","2","1217.835"
"0x9cabf3b356f4db79ea208d6666df01c7a34323c7","2","2074.16996"
"0x9caf663a9be37294ed59d823300a72a1131af908","2","6021.33129"
"0x9cb14c145c52f38f2b4cdd386f6d5860b6c0b267","2","100954.38794"
"0x9cba3b1be9966a18d00de868d7dae871559a672f","4","1679.58715"
"0x9cbac032e0fcbf31bac79e45d96045bf1b73c861","3","9533.29933"
"0x9cbbcd3b4129b1c00f0cd851baf118ebb0c4f168","9","5559.18572"
"0x9cbddd3a8320583bfa7fa78c02a7f7226805f7ab","4","2885.55035"
"0x9cc20ecf4e944f34bdc670b8e7412b818fc91866","32","12096.46087"
"0x9cc7285272b1d0561f58002b38fdc62dc4d58c7c","3","2277.94905"
"0x9cc7474377da9c8fe6aa6bca8494a74bc1a88433","4","3598.68216"
"0x9cc81a1af762c954ea0954bcce97f0cdca397f1e","3","148306.00256"
"0x9cc8493f835a3aad8346a8aa66f22d9457fd2ce9","3","9945.06948"
"0x9cc9e35f928aa52e2b518da1b9a69cac1368c6a5","3","6842.1663"
"0x9cca9d2aad42623b068017da87a8689aa80b9e76","5","53410.90696"
"0x9ccacbcf01bbe3d1828e37d83e70b1aed2715ee4","2","4512.70615"
"0x9ccd386c374db0e24c2d2e099e05da246cc53a1a","10","22895.49034"
"0x9ccfd6d678d1b467fceb11cd115e6c7afa323460","8","100320.93463"
"0x9cd0c3a7a8bbf33dab679a8c7c5bbf417f5ffee1","2","4595.13357"
"0x9cd4b3f7f05240b5e07f0512ed7976ad4de81467","13","427190.35842"
"0x9cd657146dcf96d92b7ee248cc77cbf871d7c346","2","133588.90548"
"0x9cd7d1981b3e15a2dee4d512ac60e0579ae18546","8","7891.28917"
"0x9cd9aefbd6d423f69f5c9caf2fa9972381012b09","7","2379.39544"
"0x9cdbddf646a86ec987394c807defed498dbc7df4","6","4983.98258"
"0x9ce6d65d396ba30bfa635952671069eddbdde1c3","2","1005.38617"
"0x9ce7c6d8a50319a6ce62084dcf55f00044582c29","6","1886.46575"
"0x9ce91fec8421881b3643a2cb3fbd5b705bc40273","3","76382.60864"
"0x9cea04788cb0604b52f1191b0f7f9e4a622e7eb0","4","2965.84517"
"0x9ced44ca3317d8d36a200c2b1a85161912180708","2","10975.03814"
"0x9cee588749dfdca7360ae158da02af0ee4f56dad","5","1169.52786"
"0x9cef95a7c0088c2faf4919fe435e0fb81d8186d9","2","7919.22424"
"0x9cf5dec27768855d478152128851ebde74f6a3ed","10","253579.78984"
"0x9cf82254826b5836addcad3610b9b997999d7280","7","1119.6888"
"0x9cfa40556eb81a448e489bce8a49156a070aa2aa","5","1411.65906"
"0x9cfba3f2f16b3fe56cff8e390b6a0f937001a278","5","19802.92685"
"0x9d027b759f69d54c036b910d00111bf6c70b3292","3","78277.17449"
"0x9d054534fd9483af585ce8b6127aa1fbffc331b4","9","1048.53845"
"0x9d07e3406d3e7ec5e19b6804f6f821f684c9339c","9","73062.93049"
"0x9d08ce9b061014bcaabb8e7b0ba40050eb35df4b","2","1997.17751"
"0x9d0ab1fd680f6f4d74a6af2429e3e0bc49b1ad3d","8","2966.51675"
"0x9d0e4c670b1c3f9213ee13c79f16e2852d158253","8","1113.83807"
"0x9d100f017095e53b24d81296bca1d26742f1800f","9","1418.45802"
"0x9d11ac6ead3fcdb119ad55f633e77c9fe39bdf48","12","1089.63192"
"0x9d15c8e074b02daf8ce809ba2cd21a60b7bab9c0","2","36530.7159"
"0x9d1968765e37f5cbd4f1c99a012cf0b5b07067ae","9","399579.62743"
"0x9d1b972e7cee2317e24719de943b2da0b9435454","7","99797.59448"
"0x9d1f5658931ca0a592c2bc4fbdff7c8368d97e08","4","91644.66206"
"0x9d2167e4a4c1eb423966c9ac080fd1ca23c44859","2","204572.20802"
"0x9d21a578f27841ae9dfe35c003daa5ab56cb97c4","2","1888.49334"
"0x9d23fe9622a11b23c732574800565adad824e0fd","4","1047.17722"
"0x9d2640fc74cc6b7230f667ad4b2e45075f5584c3","2","124295.07577"
"0x9d2c40e948d56cd722a45df7dc5ed1b1a2a10e15","6","4515.73615"
"0x9d2ca35403eae6488a52a2bd9b63c2ce6bccb1b8","4","2167.76423"
"0x9d32f1e7c5ff707e92b4b30937a1e5e2c2de2462","3","1753.37266"
"0x9d3348200d6ce591f9d51447caabb1602dcdb913","2","4227.17587"
"0x9d3a43aae42a8be8c3003f3c24d0213cbaca9102","8","23287.16523"
"0x9d3e2306cacf8d77f4759d515e84b0a8532f906c","8","181140.07738"
"0x9d3e348b5390df6895b45410c6606df291945975","3","15428.58802"
"0x9d3e7c85e1594492215770942df30e7a93fe9e6c","3","1118.78988"
"0x9d3eb6230db8debf55bab868f2d370aa7a479b8f","5","104995.47488"
"0x9d3f10f5d553dda3f36e09ab0c3c757ba99e8894","4","5420.22904"
"0x9d426e2d25f27bc21ff700200aa5066240d31797","2","1020.54388"
"0x9d465229d04f137f6ef34f84b7960aa2fdb76912","2","1320.25374"
"0x9d480d2e3a1a3e5fe678ca8b932b4ca7d1503e2c","2","2238.58517"
"0x9d4a9a7df229b2e63b883b8ffa69585e59bf16cb","3","1304.35925"
"0x9d4b3553f7f615ff0315711e31a41500ebdffa13","6","9919.91901"
"0x9d4cc5557536ca3f1df999de97671c2cb510cbcf","2","4043.89213"
"0x9d5009a085e3dddab3820b5a9dcc09bde6c73a6d","4","3789.58287"
"0x9d54050cdba29ce15a499391dcd762034c4a7b03","25","1445.32211"
"0x9d56ae8483b0ab78f0ee6c3aae9bd9e13516f2f8","2","42026.31048"
"0x9d580d40b998903bf5033eeda75008a066ec343a","2","14723.42607"
"0x9d5a32436c4ab00bc9450ee6e58efe9672694528","2","1622.44406"
"0x9d5c9c98e2c3ebb1bcef9f7b9febe0b5054a29db","2","11648.31317"
"0x9d5e9be03887028c08248c10eadb03d97e2da5ae","7","1219.88934"
"0x9d5f8b3d275fa4ade75f7226748a6ca178123ff0","5","1570.73471"
"0x9d60bd851a86c5b423353b6383c944be90837daa","2","1935.36187"
"0x9d613f1110d15ae307c363d0f7f42087445480e7","6","4648.77694"
"0x9d621820a489089821fe21fd83f413440751bd34","5","399276.19461"
"0x9d629ae824ffac74c3339098899030279897cbed","2","3075.35376"
"0x9d6588604d7e6d1d7a8fcf354ddb8ff658a51f24","4","17720.76919"
"0x9d67c5b0f670f8529dc5ad9eca56b04d81629c22","5","1067.48815"
"0x9d6949cfb82266da146daf32c52994e2224a8b38","2","10684.09306"
"0x9d6a2716f843d84e2bf81127ffff5176a0b647c2","7","2407.54698"
"0x9d72e2e8b7329ada61cb6c75cfb47233e3151a9a","5","1574.33591"
"0x9d76689aac4db25c94c6ca0fa612c94318fd50c9","2","8583.8292"
"0x9d7894ed2ddb65e0ca36fe872cbb57b8e9aaddac","9","11642.61572"
"0x9d7a44f719fd1be3c78509e99f51cc03bf93ffc7","4","85807.35375"
"0x9d7b27c9befe2ec1694135f6bda7f844fddcdace","3","1158.61188"
"0x9d7e4883fb6446e953b7689dff42055ceaeeb748","3","1226.66556"
"0x9d89d94b429340feb333958216ef6c5c4c1c93c7","15","38682.69961"
"0x9d8b1d8be109851f48f89ee14b9e895441381f46","4","18006.45051"
"0x9d8b88a404ed4ef3f5b3d7c05a42da191fe132ee","13","1493.68237"
"0x9d8c5c9f6d7a7f79795e018c214079a3c62f74c1","3","1313.46901"
"0x9d9074cf8825286710d856668f6cdfa99f5dd44c","6","1269.23503"
"0x9d9d405fa50ae9509c4ac8e1a63d78c6fad030b9","4","2659.03843"
"0x9da1701efe0369ccfa4f50b347ebebc626d66134","6","1771.23101"
"0x9da17502d7105f9bf06b84b5ba1d163cea21f937","2","10345.77437"
"0x9da17a5cd4f11cd7af416e801d9c3bebe21adadd","5","1429.08334"
"0x9da26d483d5ce3e0e2424bb3d54b0b0b6da124b3","3","12505.23543"
"0x9da6640321b9c7a538b5b126e2cfbdc6a999144c","3","65895.48155"
"0x9da71fa22953121d3d00f525dd082188dc1b5064","3","5042.8898"
"0x9da847cd29d0da97fbfaee0692d336857cf00cd3","5","1536.70196"
"0x9da99d00a0fc69022292a56ac9507d4681357e76","2","1935.97813"
"0x9da99df9b595bec70003715e586f80aa470cde01","5","1065.68911"
"0x9daaad3989d9d3149a8620a8ef8ca5db2cddfc38","14","94872.65831"
"0x9db207c41cd4249adde60f215afa9249573e1b59","3","2478.10029"
"0x9dba28601f15043023920fb7ea5f7c7cd8a245f4","14","1912.65361"
"0x9dbd35adf013e26dfda9741c09c1790cf8a25dd1","3","1132.31588"
"0x9dbeeda68b1246eb70fdd9ceaf1b3b2d508e6391","6","3752.05465"
"0x9dc03477a733c1d580d0fa76e9dcffdbda9c89b0","4","88756.24226"
"0x9dc13e8184a3e141500f37f4805dcd9805704be2","2","1557.59437"
"0x9dc18e35837795735d6ccc5f74007a9480bf45dd","5","16040.0827"
"0x9dc218063453703233f85e1f53eade1375d3dd6b","2","6634.39326"
"0x9dc4ab89d33434a0ac38769220a8956cb7b6a2a2","4","2082.38135"
"0x9dc9196c7b903af1bd2550d8cbaae7863bfd20f2","3","11543.11092"
"0x9dc9c96974b5ee734123f4d93a2399f94c3db34c","6","3272.54984"
"0x9dcf8716b009758527982724ff1ccdd8002e1ef0","2","11243.16526"
"0x9dcf96b9e91e5250f0106197d6b396d736ddc680","4","9089.22184"
"0x9dcf985075d94b3bf8eddb39d8b611d0d04888b8","3","72913.13915"
"0x9dd60f05efdfa305b137bb06919a23fc66a95509","3","4012.08702"
"0x9dd711b0cb4430f429231e5cb9940dbd1952a36f","9","1048.75567"
"0x9ddb37e8fd4e865530e850c7fad0279de0040ab0","4","1081.91227"
"0x9dde9e38d1d8a49ffbec39356a77d22bc4d25ed0","8","2695.36778"
"0x9de09aa0883c81b98a6078e26b4df04a0d5ef1be","8","1223.38059"
"0x9de33bee1353e65fe86cc274f86ade0439021576","12","16407.30295"
"0x9de459d21f2b0d6870137e0604f2596c2fedf000","6","12377.78094"
"0x9de5a7c53dda0c8699e37a795ff3a6aeb5f6514f","3","1539.56536"
"0x9de5d86d1b82f75fbae71276a499d7c4a305537d","8","1250.53268"
"0x9de71ea4e262afe2d40f9e6afbf8b4dbc6539d83","2","4010.65058"
"0x9de7a828b2de953a1d47e7fefa54fec1330d6b6f","13","1369.69916"
"0x9de7b7ce0d4783209957d0253769bd54934b7a13","4","1577.45874"
"0x9dea397fb65b6de12475347d15f6d349d1c0fa5c","3","4549.2246"
"0x9deb119927a0759d5ffd1b06276c05ad5e7d2dde","4","6426.88115"
"0x9debadcaae4820092c8ff7dc741c9ec7d9e95027","5","5491.21126"
"0x9deee70544f6879047a102527b4251f75b239434","3","4839.5677"
"0x9df02abbb08197410ab7f2aef906113be9d14688","2","1638.28017"
"0x9df0d0aaac218b27248b2a68a49707b017e85634","3","2705.50394"
"0x9df3609895421085cacfe50874bb887a12e444e8","3","21186.6281"
"0x9df365c57287b3ddaa3d08b00f1b7126634118c6","6","2526.97575"
"0x9df5fa8badcbccc2f545f51f4ec465ccdcb8afe8","7","10686.16442"
"0x9df712718352d875ab2c294611be974251604061","3","125105.37856"
"0x9df73b1d860acf5cbff314123c754dab6282746e","2","1862.61068"
"0x9df7c5f56e106f07258002b5beb21849c0903e03","2","2638.82407"
"0x9df8cac6b13eb0989dc4ea0b3cf331b0f958a00d","22","4177.66156"
"0x9df99fc10b8ae7745ce1e83478bd3d141f18d1cc","5","1174.63515"
"0x9dfcdbd16bcf4940414ce4d84b1a2a392d627d0e","2","1405.03366"
"0x9e055a6746e684cb011f537fec70811723cc6639","2","1899.1265"
"0x9e0bba8e7e9194476f1b3d329ae7f988f580da3a","2","356907.62911"
"0x9e0cda47da49dd70fe4a9e5465e46de949db9e28","2","3253.4583"
"0x9e0e57de9cac0e9c489c080a0c07ff6e42ae12d1","4","6821.70637"
"0x9e0ee8cad01a4dfc4167d077b0e5227e0090141b","5","3279.47128"
